,date_time,Generated,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,td_avg,td_max,td_min,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel,Elevation,Azimuth,Zenith,Month,Day,Hour
0,2019-07-11 13:00:00,52211.95522998437,18,0.029,0.033,3.472,0.848,0.0,20,15,40.3,46.4,37.0,423.2,2005.0,3.329,0,90.5,91.8,89.4,504.6,411.6,86.0,202.0,975.0,60.0,293.0,3.355,10.737,679.8,12.676,91.0,94.8,18.765,101.5,69.1559169736375,158.21980059530537,20.844083026362494,7,11,13
1,2019-07-11 14:00:00,52612.20913555161,17,0.029,0.034,3.223,0.845,0.0,20,14,40.1,45.5,36.1,423.4,1839.0,3.064,0,90.7,92.1,89.8,501.5,409.8,86.0,195.5,900.0,62.0,292.0,3.355,14.093,612.8,19.884,88.7,94.8,19.2,101.5,69.50478311977855,198.2771814485867,20.49521688022144,7,11,14
2,2019-07-11 16:00:00,42182.9757939576,16,0.022,0.026,2.202,0.782,0.0,19,13,38.1,44.4,34.9,426.4,1221.0,2.083,0,91.0,92.5,89.8,488.6,404.3,85.8,152.0,606.3,77.0,277.0,2.237,10.066,370.0,19.884,85.1,88.9,19.573,101.3,53.49109591881199,248.914978247381,36.50890408118801,7,11,16
3,2019-07-11 17:00:00,33390.12413617059,23,0.017,0.02,1.534,0.826,0.0,32,14,39.6,55.8,36.1,427.8,830.0,1.469,0,89.4,91.6,80.8,469.9,396.3,85.8,109.1,416.8,69.0,300.0,1.566,9.171,234.1,19.884,83.5,78.1,19.014,101.3,42.66719502286887,262.0550038669649,47.33280497713113,7,11,17
4,2019-07-11 18:00:00,22358.86264492341,18,0.011,0.013,0.8280001,0.857,0.0,22,14,40.5,47.1,36.5,429.4,508.0,1.144,0,88.3,91.0,82.9,449.4,390.1,85.8,41.14,286.0,55.0,279.0,0.895,4.25,185.5,19.635,77.5,70.3,19.2,101.3,31.508710544284355,272.47185602957313,58.491289455715645,7,11,18
5,2019-07-11 19:00:00,11100.742015879787,21,0.007,0.008,0.203,0.879,0.0,25,16,41.2,44.2,37.6,434.5,94.3,0.225,0,84.4,89.2,80.8,430.1,377.2,85.8,2.118,36.52,41.0,311.0,0.895,4.25,-18.47,19.884,69.1,66.7,19.76,101.3,20.431508139157728,281.8072974818946,69.56849186084227,7,11,19
6,2019-07-11 20:00:00,3794.3805722552947,23,0.0,0.0,0.0,0.87,0.0,27,20,41.0,43.2,37.6,437.4,-1.953,0.003,0,80.6,83.7,78.1,415.8,367.5,85.9,0.43,0.001,74.0,279.0,1.79,8.053,-48.75,19.884,64.2,63.7,19.325,101.4,9.75055925096062,290.97182582271745,80.24944074903938,7,11,20
7,2019-07-12 06:00:00,3508.4115445131374,43,0.003,0.005,0.6390001,0.857,0.0,46,39,40.5,43.3,39.7,451.5,96.4,0.125,0,64.9,66.6,63.5,391.2,335.0,86.0,6.247,36.55,60.0,67.0,4.25,18.567,-25.89,19.884,57.7,57.6,19.822,101.5,-1.115540263662453,58.490878613016946,91.11554026366245,7,12,6
8,2019-07-12 07:00:00,8409.604305806955,38,0.004,0.006,1.332,0.902,0.0,40,35,41.9,43.3,40.8,444.8,615.0,1.087,0,68.9,72.0,66.2,407.9,350.4,86.0,55.3,320.2,50.0,134.0,3.579,11.632,207.4,19.884,61.2,65.1,19.76,101.6,8.733063067197932,68.19358068237335,81.26693693280207,7,12,7
9,2019-07-12 08:00:00,18947.218537430825,40,0.009,0.012,2.014,1.104,0.0,46,33,46.9,52.7,42.6,449.4,1103.0,1.895,0,73.0,74.8,71.6,444.9,367.7,86.0,132.3,549.4,55.0,62.0,3.132,13.869,339.9,17.088,75.9,76.1,18.765,101.5,19.353363376974926,77.39126564246354,70.64663662302507,7,12,8
10,2019-07-12 09:00:00,30612.8085762047,45,0.015,0.018,2.603,1.33,0.0,50,40,52.2,56.5,50.4,457.0,1355.0,2.293,0,74.7,77.7,72.5,465.9,386.1,86.0,150.4,663.0,65.0,17.0,2.237,6.487,432.8,15.534,84.9,81.1,17.771,101.5,30.401454195573983,86.69616732810698,59.59854580442602,7,12,9
11,2019-07-12 10:00:00,38143.01269493889,44,0.018,0.02,3.057,1.283,0.0,49,38,51.3,56.1,48.7,443.6,566.1,1.001,0,75.7,77.7,72.7,445.3,403.6,86.0,58.5,266.6,59.0,346.0,1.79,6.711,166.4,17.274,75.9,75.6,17.585,101.5,41.55952944247991,96.98116148059215,48.44047055752009,7,12,10
12,2019-07-12 11:00:00,18135.92200585532,32,0.009,0.011,3.371,1.179,0.0,41,23,48.9,52.0,43.7,429.3,1988.0,3.315,0,81.9,87.1,76.1,488.1,401.9,86.0,205.3,967.0,58.0,49.0,2.908,9.619,675.9,19.884,91.0,88.7,17.709,101.5,52.42807687365066,109.78749478794553,37.57192312634934,7,12,11
13,2019-07-12 12:00:00,45877.411349868504,27,0.027,0.031,3.512,1.162,0.0,31,23,48.6,53.8,45.3,424.8,1884.0,3.13,0,86.2,88.9,84.0,499.9,415.0,85.9,186.6,908.0,62.0,7.0,2.684,7.829,636.1,19.884,92.7,92.5,18.455,101.4,62.22486624382667,128.30577739663215,27.775133756173336,7,12,12
14,2019-07-12 13:00:00,45983.666475535705,24,0.026,0.03,3.443,1.087,0.0,30,18,46.8,52.9,41.9,424.7,1993.0,3.3,0,88.7,92.1,85.8,506.9,413.3,85.8,200.8,966.0,73.0,31.0,2.684,9.171,671.8,19.884,94.8,93.7,17.895,101.3,69.01567845938138,158.2554238640481,20.98432154061863,7,12,13
15,2019-07-12 14:00:00,51853.19824749244,22,0.028,0.032,3.188,0.984,0.0,27,17,44.1,51.8,41.2,425.0,1821.0,3.023,0,90.0,92.7,88.0,507.2,415.6,85.8,191.6,885.0,67.0,322.0,2.461,8.5,602.1,19.884,91.4,96.3,18.828,101.3,69.37873652125856,198.09687329269136,20.62126347874144,7,12,14
16,2019-07-12 15:00:00,45233.97165428726,21,0.026,0.029,2.762,1.002,0.0,25,17,44.6,51.8,40.8,426.6,1552.0,2.598,0,90.5,91.9,89.2,505.1,415.7,85.7,175.4,759.6,76.0,304.0,2.013,7.382,494.8,16.963,90.0,95.9,18.703,101.2,63.04627030512475,229.37612367026242,26.953729694875246,7,12,15
17,2019-07-12 16:00:00,40924.792826622426,20,0.021,0.024,2.183,0.957,0.0,25,16,43.3,51.8,39.4,426.3,1213.0,2.072,0,90.7,92.7,89.4,497.9,410.3,85.6,149.6,600.2,69.0,248.0,1.566,6.711,363.0,19.884,88.9,91.8,19.014,101.1,53.42168697795906,248.70782052246796,36.57831302204094,7,12,16
18,2019-07-12 17:00:00,32878.16077800275,22,0.017,0.019,1.516,0.932,0.0,29,14,42.6,53.8,36.3,427.4,822.0,1.46,0,89.6,92.3,78.8,473.8,401.5,85.6,107.5,413.8,61.0,283.0,1.79,9.619,234.0,19.884,85.3,79.3,19.138,101.1,42.606810983518045,261.88064146878634,47.393189016481955,7,12,17
19,2019-07-12 18:00:00,22081.784195716864,23,0.011,0.013,0.8200001,0.98,0.0,30,16,43.9,53.4,40.5,427.8,494.5,1.113,0,88.5,91.8,77.7,450.2,395.0,85.6,39.29,275.1,65.0,277.0,0.895,4.474,180.6,19.884,78.1,70.5,19.263,101.1,31.449671337984434,272.3204192125778,58.550328662015566,7,12,18
20,2019-07-12 19:00:00,10950.131352803333,22,0.007,0.008,0.198,0.941,0.0,26,18,43.0,46.4,39.4,433.2,89.2,0.21,0,84.9,89.6,81.5,433.8,383.0,85.6,0.435,33.25,41.0,334.0,0.895,5.816,-17.92,19.884,70.5,67.8,19.822,101.1,20.36890676103154,281.6710643706651,69.63109323896846,7,12,19
21,2019-07-12 20:00:00,3879.5091204114697,26,0.0,0.0,0.0,0.915,0.0,30,21,42.3,46.8,39.2,437.6,-2.367,0.002,0,81.5,83.7,79.5,422.0,369.9,85.7,0.074,0.0,45.0,50.0,3.355,11.185,-52.17,19.822,66.4,65.8,19.325,101.2,9.68107523431,290.8459423190199,80.31892476569,7,12,20
22,2019-07-13 06:00:00,3870.4222808963054,43,0.003,0.005,0.6300001,0.921,0.0,51,35,42.4,46.9,41.4,453.7,144.5,0.276,0,68.9,71.1,64.8,406.5,380.9,85.9,17.8,71.29,62.0,105.0,3.355,16.33,27.9,18.828,63.1,62.6,19.635,101.4,-1.2586913426214608,58.56766475965976,91.25869134262146,7,13,6
23,2019-07-13 07:00:00,8370.263749044228,46,0.005,0.006,1.321,1.073,0.0,54,37,46.4,49.5,42.6,469.3,106.6,0.202,0,67.6,71.4,64.9,407.6,387.5,86.0,11.45,48.87,55.0,59.0,2.908,14.093,17.39,19.884,63.7,63.1,19.138,101.5,8.618419517121481,68.28202078502349,81.38158048287852,7,13,7
24,2019-07-13 08:00:00,6815.352724683568,38,0.004,0.005,1.992,1.036,0.0,44,31,45.5,49.8,43.0,444.0,291.6,0.515,0,73.2,79.3,70.0,422.8,398.6,86.0,32.8,139.9,63.0,78.0,2.237,10.514,82.9,19.884,68.5,68.5,19.573,101.5,19.243015141433418,77.49126288756551,70.75698485856658,7,13,8
25,2019-07-13 09:00:00,11722.211400717426,28,0.006,0.007,2.601,0.945,0.0,31,25,43.2,45.0,41.7,422.5,593.6,1.022,0,81.0,82.0,77.9,440.6,410.1,86.0,63.55,281.3,71.0,166.0,3.355,12.303,187.2,19.884,73.9,73.2,19.387,101.5,30.29367911057225,86.80955182807904,59.70632088942775,7,13,9
26,2019-07-13 10:00:00,18916.593964291445,32,0.011,0.015,3.094,1.02,0.0,37,26,45.0,49.5,42.8,422.0,407.4,0.72,0,79.7,81.5,76.1,439.0,412.8,86.0,41.0,186.2,64.0,263.0,2.684,11.408,119.0,19.014,73.0,72.9,19.511,101.6,41.45082631090291,97.11099428410893,48.54917368909709,7,13,10
27,2019-07-13 11:00:00,13773.043312784604,34,0.009,0.011,3.401,1.08,0.0,41,26,46.6,51.4,42.8,422.5,487.0,0.844,0,78.8,81.0,75.6,440.3,417.6,86.0,50.29,225.9,77.0,329.0,2.461,12.303,152.8,19.822,73.8,73.6,19.511,101.6,52.3130249352822,109.9349715435467,37.6869750647178,7,13,11
28,2019-07-13 12:00:00,15876.7252973049,32,0.009,0.011,3.517,1.111,0.0,37,28,47.3,52.2,44.6,419.2,684.5,1.2,0,80.4,81.7,79.3,449.1,423.8,86.0,72.52,324.9,70.0,45.0,3.579,15.659,227.1,19.884,76.6,75.6,19.511,101.5,62.095692759206955,128.45306160407432,27.90430724079305,7,13,12
29,2019-07-13 13:00:00,22717.65700546468,32,0.013,0.016,3.443,1.224,0.0,39,26,49.8,53.8,46.0,415.9,1350.0,2.289,0,82.6,85.6,79.7,479.2,424.2,85.9,140.7,643.6,77.0,357.0,1.79,8.277,447.9,19.884,86.7,86.4,18.828,101.5,68.86998281627629,158.30036803435354,21.130017183723705,7,13,13
30,2019-07-13 14:00:00,36278.80227999105,28,0.019,0.022,3.166,1.182,0.0,31,24,48.9,53.6,46.0,418.2,1710.0,2.816,0,85.3,87.3,82.9,493.7,417.0,85.9,176.1,819.0,85.0,136.0,2.461,10.737,565.7,19.822,89.8,91.2,18.89,101.4,69.24601918334233,197.91907930809202,20.75398081665767,7,13,14
31,2019-07-13 15:00:00,35325.578241049756,27,0.023,0.026,2.736,1.233,0.0,31,24,50.2,54.0,46.4,418.1,1575.0,2.611,0,86.7,88.0,84.7,495.5,415.5,85.8,175.1,762.6,84.0,157.0,2.237,8.724,507.4,19.2,89.2,91.8,18.268,101.2,62.9486386328645,229.13387168319548,27.051361367135495,7,13,15
32,2019-07-13 16:00:00,40714.38049154296,29,0.022,0.024,2.157,1.258,0.0,32,25,50.7,54.0,47.1,419.0,1009.0,1.711,0,86.2,88.2,82.8,479.9,414.1,85.7,119.1,489.7,68.0,270.0,2.013,6.711,304.8,19.884,83.7,86.4,18.703,101.2,53.34646479086594,248.49547027474574,36.65353520913406,7,13,16
33,2019-07-13 17:00:00,28816.803515985714,33,0.013,0.016,1.491,1.381,0.0,37,28,53.2,56.3,49.6,417.3,885.0,1.559,0,84.9,87.1,80.4,463.7,413.3,85.7,108.8,439.1,68.0,302.0,2.908,10.961,279.9,19.884,80.4,78.3,18.828,101.2,42.54098395990569,261.70132720115953,47.45901604009431,7,13,17
34,2019-07-13 18:00:00,25067.451903784764,35,0.013,0.015,0.7970001,1.35,0.0,39,32,52.5,56.1,47.8,418.9,352.3,0.699,0,81.5,83.5,79.2,439.5,405.7,85.8,38.45,181.1,66.0,304.0,3.132,13.198,108.9,19.884,72.5,71.2,18.952,101.3,31.385327683887958,272.16453313289423,58.61467231611204,7,13,18
35,2019-07-13 19:00:00,10997.804826016238,30,0.006,0.007,0.191,1.073,0.0,33,28,46.4,50.2,43.2,427.1,111.5,0.265,0,79.5,81.1,76.3,427.6,381.0,85.8,11.88,56.23,70.0,315.0,2.013,9.843,-2.244,19.884,68.5,67.8,19.635,101.3,20.300979436223514,281.53086447864814,69.69902056377649,7,13,19
36,2019-07-13 20:00:00,5659.293699929426,33,0.001,0.002,0.0,1.009,0.0,35,31,44.8,45.5,44.1,434.4,-2.33,0.002,0,76.3,77.9,74.7,410.3,368.4,85.8,0.47,0.0,70.0,171.0,1.118,4.25,-42.46,19.884,63.0,62.2,19.822,101.4,9.606163679148395,290.7165389052568,80.3938363208516,7,13,20
37,2019-07-14 06:00:00,3508.029420249312,49,0.004,0.006,0.619,1.011,0.0,51,47,44.8,46.4,44.2,448.4,98.1,0.128,0,64.9,66.6,64.2,394.1,339.4,86.1,6.154,38.26,48.0,65.0,5.816,23.935,-22.59,19.884,59.0,58.6,19.884,101.6,-1.4024661728380892,58.65002321948637,91.40246617283809,7,14,6
38,2019-07-14 07:00:00,8151.60226982908,47,0.004,0.006,1.307,1.084,0.0,52,42,46.6,50.9,45.1,445.4,603.0,1.059,0,68.0,71.2,65.8,409.4,351.8,86.1,51.93,311.5,50.0,56.0,3.579,14.316,202.0,19.884,62.1,65.7,19.822,101.6,8.501017761690633,68.37629770815464,81.49898223830937,7,14,7
39,2019-07-14 08:00:00,18411.80355401155,45,0.009,0.011,1.984,1.247,0.0,49,41,50.4,53.4,47.1,443.8,1121.0,1.916,0,72.1,74.3,70.0,447.6,369.8,86.1,133.2,554.8,61.0,34.0,2.237,9.171,343.8,19.884,76.5,78.1,19.573,101.6,19.13017322897909,77.59745463812521,70.86982677102091,7,14,8
40,2019-07-14 09:00:00,30200.628966982855,44,0.015,0.017,2.577,1.338,0.0,48,40,52.3,55.4,50.5,445.9,1489.0,2.484,0,74.8,77.4,72.5,470.7,382.4,86.0,164.0,724.0,62.0,345.0,1.79,6.263,471.7,19.884,86.2,83.7,18.703,101.6,30.183537650337406,86.92968285752391,59.816462349662594,7,14,9
41,2019-07-14 10:00:00,39550.59850773787,39,0.019,0.021,3.047,1.355,0.0,44,34,52.7,54.9,51.4,439.0,1781.0,2.942,0,79.2,82.4,76.3,487.4,394.9,86.0,185.0,860.0,61.0,14.0,2.013,6.263,582.5,19.884,92.5,87.1,19.014,101.6,41.33965754571575,97.24841923710792,48.66034245428425,7,14,10
42,2019-07-14 11:00:00,44711.245967231305,34,0.024,0.026,3.359,1.353,0.0,39,29,52.7,56.3,50.4,428.7,1822.0,3.026,0,83.8,86.2,81.1,498.1,416.1,86.0,183.6,877.0,61.0,314.0,2.237,6.935,611.6,18.268,93.2,91.8,18.455,101.5,52.19507315570643,110.09123787178834,37.80492684429357,7,14,11
43,2019-07-14 12:00:00,43587.89593836048,35,0.025,0.028,3.485,1.398,0.0,41,28,53.6,60.4,50.4,421.0,1467.0,2.461,0,85.5,87.8,84.0,491.9,429.6,85.9,147.8,702.4,58.0,292.0,2.461,9.619,492.3,19.884,89.2,90.7,18.765,101.5,61.96266686754741,128.61035359310483,28.03733313245259,7,14,12
44,2019-07-14 13:00:00,43631.1548755855,27,0.022,0.024,3.408,1.276,0.0,31,23,51.1,55.2,47.1,421.1,1747.0,2.892,0,87.6,89.4,85.3,500.8,416.8,85.9,175.8,844.0,63.0,296.0,2.684,9.171,584.1,19.884,90.9,94.1,18.952,101.4,68.71889152094866,158.35452839438454,21.28110847905134,7,14,13
45,2019-07-14 14:00:00,50423.27688658591,24,0.025,0.028,3.158,1.147,0.0,26,21,48.2,51.4,45.7,422.4,1821.0,3.015,0,89.4,91.0,88.2,502.3,415.5,85.9,191.4,885.0,61.0,299.0,3.132,15.211,606.4,19.884,89.6,95.0,18.641,101.4,69.10667390636911,197.74410969201193,20.89332609363089,7,14,14
46,2019-07-14 15:00:00,43527.45982091723,19,0.026,0.03,2.736,0.97,0.0,24,15,43.7,48.9,37.6,423.9,1556.0,2.603,0,90.7,91.9,89.6,497.8,412.0,85.8,177.6,764.5,58.0,297.0,2.908,12.974,501.1,19.884,86.7,94.1,18.828,101.3,62.844570327499355,228.88818642300888,27.155429672500645,7,14,15
47,2019-07-14 16:00:00,41968.00349996299,19,0.022,0.026,2.177,0.945,0.0,21,16,43.0,47.1,40.3,425.3,1189.0,2.018,0,90.9,92.3,89.6,490.3,409.7,85.7,146.1,585.9,63.0,299.0,2.237,9.619,359.2,17.585,85.6,89.6,19.014,101.2,53.26539295184055,248.2781720583343,36.73460704815945,7,14,16
48,2019-07-14 17:00:00,32699.368610063328,21,0.017,0.02,1.509,0.973,0.0,25,16,43.9,50.4,39.9,427.0,810.0,1.425,0,88.9,91.2,79.5,465.2,402.6,85.7,103.7,404.8,68.0,300.0,1.79,7.829,238.6,14.54,81.5,77.4,18.206,101.2,42.46967712909206,261.5172290050024,47.53032287090794,7,14,17
49,2019-07-14 18:00:00,21829.287655895852,21,0.011,0.013,0.808,0.984,0.0,23,18,44.1,48.2,41.4,428.4,483.2,1.069,0,88.2,90.0,83.8,450.7,396.9,85.7,40.0,261.1,60.0,289.0,1.118,8.277,167.3,16.653,77.4,71.8,19.449,101.1,31.315649274623844,272.0043245123673,58.684350725376156,7,14,18
50,2019-07-14 19:00:00,10607.594857278884,26,0.007,0.008,0.19,1.006,0.0,32,20,44.8,47.8,42.6,436.3,47.35,0.078,0,83.1,87.8,79.9,431.4,386.4,85.7,-1.185,12.4,56.0,296.0,0.895,8.724,-31.45,19.635,69.3,68.0,19.697,101.1,20.227705042699853,281.38680099798347,69.77229495730015,7,14,19
51,2019-07-14 20:00:00,3463.18916220464,36,-0.001,-0.001,0.0,1.176,0.0,41,32,48.9,50.0,47.7,433.7,-2.389,0.002,0,77.0,80.8,74.7,417.8,368.0,85.7,-0.164,0.0,56.0,40.0,2.237,9.619,-49.65,18.828,65.3,64.6,19.2,101.2,9.525815687681572,290.5837041676972,80.47418431231843,7,14,20
52,2019-07-15 06:00:00,3377.0087292661647,45,0.003,0.005,0.613,0.961,0.0,46,44,43.5,44.2,43.2,451.0,94.0,0.119,0,65.7,67.3,64.4,394.9,338.5,85.9,5.595,36.02,33.0,38.0,5.369,16.106,-26.06,19.884,59.2,58.8,19.822,101.4,-1.5472581875968814,58.737959910888705,91.54725818759688,7,15,6
53,2019-07-15 07:00:00,7949.142638146449,46,0.004,0.007,1.304,1.101,0.0,53,40,46.9,51.4,44.1,457.0,594.7,1.056,0,68.7,70.5,66.6,411.8,351.1,85.9,50.27,306.5,57.0,43.0,2.684,12.303,195.5,12.49,61.9,67.3,18.393,101.5,8.380935822216827,68.47640148502735,81.61906417778317,7,15,7
54,2019-07-15 08:00:00,18314.044622634447,48,0.009,0.011,1.977,1.281,0.0,54,42,51.1,53.6,49.3,454.0,1107.0,1.915,0,70.5,73.4,68.0,444.8,364.2,85.9,133.1,552.9,72.0,348.0,2.013,7.606,339.2,19.014,75.0,78.1,17.833,101.4,19.014906524368556,77.7098157100071,70.98509347563144,7,15,8
55,2019-07-15 09:00:00,30273.93002868117,44,0.015,0.016,2.568,1.249,0.0,50,38,50.5,54.5,47.7,444.0,1476.0,2.49,0,73.9,77.7,71.8,467.2,377.3,85.9,166.6,726.7,55.0,13.0,2.013,5.592,470.3,18.082,85.6,82.0,18.703,101.4,30.071090338575857,87.05651809635116,59.92890966142414,7,15,9
56,2019-07-15 10:00:00,39249.634553955635,36,0.019,0.022,3.052,1.249,0.0,42,31,50.5,54.0,46.6,436.7,1747.0,2.924,0,77.7,81.9,74.8,482.5,389.0,85.9,185.8,855.0,62.0,1.0,2.237,8.053,575.8,15.037,90.5,86.0,17.585,101.4,41.2260746774371,97.39337019408984,48.7739253225629,7,15,10
57,2019-07-15 11:00:00,44441.65102407229,34,0.023,0.026,3.368,1.256,0.0,41,27,50.5,55.8,46.9,430.0,1938.0,3.229,0,81.7,85.5,78.8,495.3,399.5,85.8,197.3,942.0,72.0,20.0,2.237,6.935,648.6,14.789,94.1,89.8,18.641,101.3,52.07426507934556,110.25618793924998,37.92573492065444,7,15,11
58,2019-07-15 16:00:00,42469.49900630795,19,0.023,0.028,2.178,0.876,0.0,21,16,41.2,45.0,37.9,424.3,1206.0,2.074,0,88.7,89.8,86.7,482.9,398.2,85.5,152.7,604.4,61.0,302.0,2.908,10.961,367.0,19.449,83.3,87.4,19.138,101.0,53.17843862181572,248.0561728904393,36.82156137818428,7,15,16
59,2019-07-15 17:00:00,33621.250803322844,25,0.017,0.021,1.509,0.956,0.0,33,17,43.3,54.3,39.6,425.0,809.0,1.44,0,86.2,88.7,77.5,458.1,392.4,85.5,106.9,408.4,60.0,299.0,2.684,9.395,235.7,19.884,79.2,75.6,18.33,101.0,42.392856808919554,261.3285170010677,47.607143191080446,7,15,17
60,2019-07-15 18:00:00,22086.04972804226,24,0.011,0.014,0.804,1.017,0.0,28,20,45.0,48.9,42.4,427.7,481.9,1.072,0,85.8,87.4,78.3,443.9,384.9,85.5,39.85,262.8,58.0,287.0,1.566,6.935,164.0,19.884,75.2,69.8,19.076,100.9,31.24060880121298,271.8399214761891,58.75939119878702,7,15,18
61,2019-07-15 19:00:00,10793.279249775696,24,0.007,0.009,0.186,0.989,0.0,29,18,44.2,48.9,38.7,435.1,77.48,0.183,0,82.4,86.7,79.0,427.5,373.8,85.5,2.542,30.0,51.0,246.0,0.895,4.921,-26.26,19.884,68.2,66.4,19.822,100.9,20.149065437866113,281.23897783815727,69.85093456213389,7,15,19
62,2019-07-15 20:00:00,3789.9294596607383,34,0.0,0.0,0.0,1.089,0.0,43,25,46.6,50.9,40.8,438.7,-2.575,0.002,0,77.9,81.9,74.7,412.8,359.9,85.5,0.433,0.0,48.0,344.0,1.79,8.724,-53.4,19.884,63.5,62.6,19.138,101.0,9.44002553308843,290.4475268212494,80.55997446691157,7,15,20
63,2019-07-16 06:00:00,3481.162617934897,45,0.003,0.004,0.609,0.885,0.0,47,44,41.4,42.1,40.8,447.6,94.8,0.121,0,63.1,65.1,61.5,387.3,329.4,85.7,6.249,36.84,40.0,45.0,4.474,14.764,-27.25,19.884,56.7,56.3,19.697,101.1,-1.693356721937235,58.831478151483054,91.69335672193723,7,16,6
64,2019-07-16 07:00:00,8041.728203867597,46,0.004,0.006,1.301,0.948,0.0,52,39,43.2,51.1,41.7,442.8,599.4,1.07,0,66.9,69.3,64.4,404.3,342.6,85.7,51.38,312.3,49.0,47.0,3.579,12.303,199.3,18.455,60.4,63.9,19.573,101.1,8.258251372756362,68.58231932611645,81.74174862724364,7,16,7
65,2019-07-16 08:00:00,18223.44775540273,53,0.009,0.011,1.984,1.292,0.0,56,50,51.4,54.1,49.6,458.9,1102.0,1.917,0,68.5,71.4,67.1,440.3,356.3,85.6,133.9,553.9,61.0,35.0,2.237,7.829,336.0,13.794,74.3,76.3,16.404,101.1,18.897282908356132,77.828317861106,71.10271709164387,7,16,8
66,2019-07-16 09:00:00,30391.831110113137,48,0.014,0.016,2.562,1.303,0.0,56,41,51.6,55.9,49.6,440.1,1468.0,2.491,0,71.6,75.2,68.7,459.8,366.9,85.6,168.7,730.5,71.0,15.0,2.237,7.382,468.8,15.907,83.8,79.5,18.144,101.1,29.956396237288423,87.19001179599856,60.04360376271158,7,16,9
67,2019-07-16 10:00:00,40297.1763629373,42,0.019,0.021,3.041,1.294,0.0,47,37,51.4,54.7,50.0,434.0,1755.0,2.943,0,75.9,79.0,72.9,475.0,380.2,85.6,189.4,865.0,53.0,38.0,2.908,7.606,581.2,19.884,88.9,83.3,17.958,101.1,41.11012738822431,97.54577687047127,48.88987261177569,7,16,10
68,2019-07-16 11:00:00,44407.921595216896,35,0.023,0.026,3.357,1.17,0.0,43,28,48.7,57.0,46.2,424.8,1949.0,3.254,0,79.7,83.1,77.2,489.3,390.7,85.6,200.6,952.0,61.0,343.0,2.461,8.724,652.7,19.884,91.8,88.9,18.206,101.0,51.95064216370826,110.42971029876729,38.04935783629174,7,16,11
69,2019-07-16 13:00:00,52149.792479661905,27,0.028,0.031,3.432,1.107,0.0,31,23,47.1,52.0,44.2,421.7,1913.0,3.224,0,84.9,88.2,82.8,501.0,407.8,85.4,197.4,934.0,61.0,313.0,2.684,8.053,643.7,19.884,91.6,94.1,18.579,100.9,68.40076590425679,158.4899968499074,21.59923409574321,7,16,13
70,2019-07-16 14:00:00,48378.193558215615,23,0.026,0.03,3.174,0.988,0.0,26,19,44.2,49.6,39.9,421.7,1528.0,2.564,0,86.0,88.7,83.7,491.9,403.4,85.4,161.6,744.7,52.0,323.0,2.684,10.737,494.6,19.884,87.6,90.9,18.89,100.8,68.80828737041605,197.40379011393935,21.191712629583943,7,16,14
71,2019-07-16 15:00:00,26330.728548545212,22,0.021,0.025,2.748,0.97,0.0,27,18,43.7,51.6,39.7,420.6,1543.0,2.612,0,87.4,88.9,86.0,496.8,402.5,85.3,179.4,766.0,64.0,279.0,2.237,8.277,492.3,19.2,87.8,93.7,18.33,100.7,62.61708527251443,228.3879705583069,27.382914727485566,7,16,15
72,2019-07-16 16:00:00,41207.92201871743,19,0.022,0.025,2.17,0.879,0.0,22,16,41.2,45.7,36.9,422.3,1059.0,1.827,0,88.0,90.0,86.5,482.5,401.6,85.3,129.6,526.4,57.0,302.0,2.684,8.724,315.9,19.884,83.7,87.3,19.138,100.7,53.08557264793814,247.82972166044172,36.91442735206186,7,16,16
73,2019-07-16 17:00:00,29044.521219029302,23,0.015,0.018,1.504,0.936,0.0,31,16,42.6,50.4,36.7,421.3,771.0,1.388,0,86.2,88.9,74.5,465.6,400.3,85.2,96.8,387.3,60.0,273.0,1.79,6.487,225.2,19.884,82.2,78.4,18.765,100.6,42.31049256014165,261.135363162964,47.68950743985835,7,16,17
74,2019-07-16 18:00:00,22330.22733229158,27,0.01,0.012,0.799,0.947,0.0,37,17,43.0,52.9,38.1,422.5,311.9,0.655,0,84.4,87.4,74.8,442.9,394.7,85.2,27.25,163.8,57.0,287.0,1.118,4.921,88.3,19.884,75.2,70.7,19.138,100.6,31.160182030559064,271.6714533383062,58.83981796944094,7,16,18
75,2019-07-16 19:00:00,9546.916499851812,26,0.003,0.004,0.181,1.026,0.0,33,19,45.1,47.8,39.9,424.6,66.4,0.168,0,81.5,86.4,77.5,429.7,384.2,85.3,5.949,36.82,85.0,302.0,2.684,15.435,-14.59,17.771,69.4,67.8,17.461,100.7,20.065045514335665,281.0874994665836,69.93495448566433,7,16,19
76,2019-07-16 20:00:00,4638.5960766780645,36,0.001,0.002,0.0,1.095,0.0,39,33,46.9,47.7,46.0,421.6,-3.027,0.001,0,75.4,78.4,73.2,417.5,369.5,85.4,-0.085,0.0,81.0,36.0,2.684,12.079,-47.88,18.268,65.5,64.8,17.585,100.8,9.348790713428372,290.3080955816113,80.65120928657163,7,16,20
